column	711	161	59	2290	33	272	307	172	115	399	234	101	1145	199	259	717	280	506	727	419	49	173	1112	91	336	1042	6	1154	23	393	
711	1.0	0.748224508852	0.763753539082	0.792872444012	0.781599141187	0.784987672737	0.793991416309	0.765343256628	0.772143726255	0.768146396988	0.772278615894	0.801195036004	0.815427885038	0.789422167118	0.793277930434	0.822992397836	0.798673312596	0.810991727026	0.782224951073	0.768899108939	0.813812204056	0.837119315337	0.794507446372	0.824853323074	0.8025583693	0.776024108693	0.729493996057	0.785657188535	0.755440536407	0.77239799723	
161	0.292076255274	1.0	0.311861596459	0.380214216164	0.374617311439	0.39016305136	0.343506596725	0.351492598572	0.305629361079	0.361439453638	0.332258426336	0.524620805883	0.383997890604	0.324610917159	0.299946384291	0.388175148558	0.698946895027	0.39737736432	0.310142369239	0.479639743221	0.412132582864	0.388582874311	0.399417042401	0.330576127729	0.50168997972	0.354939217489	0.433179998805	0.366506794564	0.39436536878	0.354053478215	
59	0.179762457016	0.188037009441	1.0	0.2317624148	0.235756033557	0.236269086539	0.193742383299	0.217090322051	0.406247672022	0.281557365088	0.69011833324	0.214769419335	0.245422318577	0.375672942021	0.242544065411	0.262025694652	0.21957800847	0.241735608115	0.400015349783	0.19153013318	0.241534887876	0.252515136341	0.256319169285	0.313840530922	0.216889397327	0.246143630606	0.2306589402	0.206177914811	0.210034113634	0.600830936401	
2290	0.149896544361	0.184141775208	0.186159645857	1.0	0.376466144487	0.334327801604	0.156811317756	0.162913508633	0.214372625462	0.201616904533	0.223991924177	0.167519534242	0.394134708347	0.233156057294	0.141042825548	0.381037745244	0.170558033205	0.409220418111	0.231014236924	0.153875634761	0.406727418923	0.412118177266	0.391993441727	0.18760219294	0.187509749883	0.325467361324	0.293028257363	0.196357199954	0.191624514763	0.239320336636	
33	0.144749534266	0.177728314486	0.185502667021	0.368782862707	1.0	0.317173223942	0.132358395592	0.150737406627	0.21524173723	0.206636896944	0.225029443105	0.163566722844	0.391117100753	0.233547587197	0.140138060452	0.36191614381	0.15852790166	0.412996464248	0.235350550673	0.146066877455	0.445501652819	0.415532389493	0.458988022043	0.185341925555	0.181477822266	0.314128102973	0.303124439931	0.178200296905	0.169038936596	0.246457867263	
272	0.139495755005	0.177615135767	0.178385396299	0.314255111977	0.304341775675	1.0	0.222990515551	0.161736941473	0.200044697177	0.185681347226	0.211177163367	0.162831316072	0.325344974072	0.215471956671	0.137457274982	0.312784251237	0.166173218903	0.358140812193	0.2137841053	0.148366388809	0.341463414634	0.331133063231	0.34080247757	0.179907665673	0.170869949561	0.290938808867	0.256466933509	0.183967112025	0.186801552758	0.227175881538	
307	0.110340409552	0.122289605478	0.114392529212	0.115267770204	0.0993201065564	0.174384154806	1.0	0.116179166553	0.104119589779	0.137728745294	0.101985306489	0.137459782442	0.107432689772	0.103853306796	0.111989813015	0.105699963483	0.149908181239	0.118018605609	0.0986991058751	0.118376928236	0.0965782185294	0.106022670369	0.0953682197021	0.124555160142	0.132234413187	0.116150781489	0.0804110161897	0.114765330593	0.116515704035	0.104399701715	
172	0.102980700553	0.121157818292	0.124106430571	0.115949367089	0.10951850821	0.122464623863	0.112488740529	1.0	0.118919321596	0.128038992499	0.124782681846	0.13752106634	0.120469926464	0.121113250024	0.247335969439	0.124887959367	0.140276580594	0.118121588686	0.116773475575	0.119718309859	0.125033503082	0.123867619611	0.11868652366	0.127632971049	0.153346159846	0.109714986209	0.107055379652	0.133379011077	0.560934007764	0.129700649835	
115	0.114482316817	0.116083639073	0.255908898935	0.168120740019	0.17231919208	0.16690492469	0.111084618238	0.131036747202	1.0	0.20427283075	0.300740283775	0.127347939329	0.19274602291	0.474403732585	0.15441324308	0.196593964745	0.126260165649	0.182211389928	0.556544763805	0.111765833094	0.187438577682	0.196339964492	0.193833401649	0.205443878042	0.129010451875	0.17356216161	0.159447995699	0.139317117734	0.126808610752	0.31746031746	
