column	711	161	59	2290	33	272	307	172	115	399	234	101	1145	199	259	717	280	506	727	419	49	173	1112	91	336	1042	6	1154	23	393	
711	1.0	0.0464915661293	0.0289653894889	0.0287433948675	0.0256967116504	0.0252011920979	0.0205309852146	0.0155849639585	0.018462815432	0.0149082660982	0.0161687283833	0.018451675669	0.0213255280052	0.0158031593342	0.0158112737228	0.0195275362759	0.0145882959142	0.0174503840821	0.0125393596364	0.00883229670321	0.0134233897721	0.0151492181813	0.0115031491168	0.0133082336949	0.0106029883867	0.00879576168569	0.00447713333566	0.00847602275957	0.00624463100287	0.00815467612908	
161	0.259918809673	1.0	0.0387611820123	0.0678691111956	0.0632662135704	0.0683836948467	0.0336864294843	0.0355330609781	0.0202377741578	0.0366170063246	0.0275080281537	0.0892790642595	0.0443842804729	0.0209417048989	0.0128626409466	0.0400387501098	0.118779749043	0.0413406525256	0.0137971707447	0.0460574302766	0.0345126637505	0.0286761394154	0.0310323967187	0.0150819315562	0.0464500080252	0.0188792290016	0.0289013313202	0.0187961443227	0.0228827140224	0.0179025468434	
59	0.305565600493	0.073140608243	1.0	0.070174560236	0.0721227737752	0.0692562635207	0.02499215856	0.038768953746	0.175224732072	0.0738143242455	0.326641197151	0.0329749978848	0.0524713608975	0.11415293684	0.0439108372287	0.0542613425076	0.0286902959563	0.0423885185263	0.106495170632	0.0124633327305	0.0319351307282	0.0352893720785	0.036652545654	0.054313045245	0.0194366266593	0.0292111928095	0.0205694235812	0.0145592411098	0.0151850264018	0.137092425114	
2290	0.391159133536	0.165205325455	0.0905253109842	1.0	0.280915992254	0.223172572061	0.025955753447	0.0298171553316	0.0779174236171	0.0559537368862	0.0754681184242	0.0295300764013	0.195261199866	0.0699159580455	0.0102157658357	0.162220944908	0.0254593974371	0.173677575052	0.0575773441159	0.0124770182072	0.130002353387	0.129868035474	0.120715507174	0.0268106777301	0.0246603542638	0.0803524792697	0.0571840604596	0.0255124679052	0.023100012439	0.0438938814572	
33	0.358021835957	0.157666807503	0.0952531389985	0.287602736263	1.0	0.211942518908	0.00839820383005	0.0227597439936	0.0825711271999	0.0627407473155	0.0798217921306	0.0291538589278	0.1989801956	0.0733062690106	0.011478238116	0.15489067298	0.0206100902256	0.181235919783	0.0625831388623	0.0104363129592	0.152157052885	0.135323187652	0.155295390097	0.0274935625394	0.023776028291	0.0784331581324	0.0627606210796	0.0203670414993	0.016516061203	0.0485951327194	
272	0.367982251291	0.178605495089	0.0958605145167	0.239459014951	0.222122173631	1.0	0.0910398233594	0.0369671873727	0.0765697735607	0.0529875926812	0.0759805554318	0.0334731614171	0.160463988093	0.0673873478371	0.0134704073493	0.131666122164	0.028920688364	0.156459036574	0.0556405505911	0.0141759682303	0.109969483177	0.102828639271	0.107425710435	0.0284300033387	0.0224109594565	0.0739695708348	0.0503270616599	0.0252846977128	0.0255551288713	0.044800302954	
307	0.394448295424	0.115763524721	0.0455154637802	0.0366436325246	0.0115806981081	0.119785958553	1.0	0.0260193632198	0.0146966935791	0.045582659585	0.0106474299445	0.0429777568772	0.0155209825354	0.0106691165553	0.0173017282964	0.0120616230093	0.0440059719125	0.0218652459721	0.00516450866004	0.0155453751256	0.00306454546323	0.00881016068182	0.00225898966206	0.019067238621	0.0216679878403	0.0133197108896	-0.123030802319	0.0111816818474	0.0116631065172	0.00662257141856	
172	0.310238493984	0.12651993764	0.0731558184632	0.04361548184	0.0325181095518	0.0503965147018	0.0269591535034	1.0	0.0368122954038	0.0401476395635	0.0384635684601	0.0472719304063	0.0322732937536	0.0292970307732	0.139586279793	0.032111386699	0.0402041169884	0.0251692912314	0.0213094978196	0.0186148326098	0.0234836514226	0.0222790595063	0.018980225211	0.0232824359597	0.0356399365893	0.0117750907992	0.00872544923713	0.0223226924239	0.229113279376	0.022025534849	
115	0.330228126941	0.0647463580983	0.297088915925	0.102408334385	0.106001590634	0.0937924128754	0.0136821856521	0.0330764696802	1.0	0.0987887101085	0.196734130632	0.0259843664826	0.0877267608875	0.30965637067	0.0452104691901	0.079712316383	0.0201461503975	0.065691068738	0.316892985887	0.00761170118892	0.052679060447	0.0567667111716	0.0552957562742	0.0585251088199	0.0156217661832	0.0386583210504	0.0266995414261	0.0188466147632	0.0127634546206	0.107284598358	
399	0.318478181828	0.13991744022	0.149474844045	0.0878347220506	0.0961989368826	0.077521282906	0.0506841207664	0.0430846614395	0.117989600634	1.0	0.1130478844	0.0434197740338	0.0565867409126	0.0891474965934	0.0187927019008	0.0413413676153	0.0348336367622	0.0494181534702	0.0820114045278	0.0149308053852	0.0483888492017	0.0509844158711	0.045181818253	0.0273049432693	0.029311475132	0.0235801059877	0.0514087341929	0.0156465745862	0.0202114793733	0.065088438648	
234	0.330624628142	0.10061326961	0.633147950663	0.113398534873	0.117151767572	0.106403524133	0.0113324505688	0.0395110915388	0.22491732669	0.108210455571	1.0	0.0311816668774	0.0766570395993	0.150843997634	0.0321313259358	0.0714457771555	0.0259206042281	0.0626582875168	0.156132189696	0.00870496222959	0.0513218308485	0.0571998145764	0.0609266276074	0.0538863495036	0.0199148991833	0.0419822291884	0.0453908692567	0.0197327543761	0.0209752280616	0.249756515856	
101	0.415622967408	0.359707773254	0.0704082279827	0.0488779387411	0.0471332959536	0.0516362471736	0.0503880066323	0.0534905647097	0.0327234983497	0.0457824190413	0.034348179082	1.0	0.0348510395691	0.0268250573749	0.0491665508331	0.0396058734205	0.151825634597	0.0292689793292	0.0170477967748	0.0816387820485	0.02758619035	0.0275959167937	0.0267145539453	0.0383239676431	0.135338369965	0.0141854962491	0.0298004552038	0.0268686665648	0.0276517015729	0.0199271723937	
