column	711	161	59	2290	33	272	307	172	115	399	234	101	1145	199	259	717	280	506	727	419	49	173	1112	91	336	1042	6	1154	23	393	68	588	1879	227	695	1630	969	1169	814	1017	815	661	576	111	531	1206	853	1061	123	58	832	149	53	261	107	1074	215	565	297	294	0	537	1955	1081	170	147	1113	4304	125	29	912	218	989	824	387	1409	4307	1016	384	302	704	544	62	32	355	136	871	1578	1742	371	2865	274	1522	341	837	1013	872	381	619	243	
711	7.34317018345	-0.0873226405594	-0.223900488361	-0.225630446254	-0.249372614626	-0.253234095394	-0.289628045883	-0.328171360389	-0.305744862664	-0.333444726011	-0.323622205693	-0.305831672519	-0.28343633924	-0.326471009227	-0.326407775485	-0.29744771467	-0.335938187077	-0.313634529513	-0.351905121157	-0.380793491249	-0.345016058254	-0.331567036563	-0.359980094128	-0.345913445603	-0.366994859396	-0.381078201039	-0.414732373172	-0.38356985996	-0.400958631624	-0.386074047387	-0.355365578209	-0.395065218449	-0.368360497792	-0.370678000731	-0.368359367103	-0.395441953185	-0.3676933668	-0.38220661397	-0.382042705039	-0.388958040781	-0.362712603595	-0.410703317392	-0.374854599919	-0.363204738411	-0.376889288703	-0.388164434339	-0.388828536126	-0.410023252571	-0.381338129649	-0.370048018535	-0.418166847798	-0.370410653579	-0.374562859096	-0.363911436144	-0.373225773393	-0.381367505697	-0.37153175867	-0.395269156443	-0.387083668136	-0.402066679508	-0.382028066409	-0.373338811513	-0.390664672948	-0.388627202939	-0.385581547101	-0.394100854256	-0.397215995932	-0.375374426523	-0.378830120632	-0.379326113467	-0.379990957446	-0.391743024075	-0.411213711561	-0.402321348013	-0.384724393082	-0.386932976391	-0.38185396294	-0.399301536683	-0.3933852094	-0.385396060312	-0.378556700085	-0.368654831406	-0.389767192421	-0.374487948606	-0.382628165552	-0.387269212612	-0.397135401544	-0.384036645285	-0.405940322852	-0.384303661484	-0.406880880299	-0.3928689447	-0.395569973925	-0.403859722216	-0.401106774718	-0.387720035589	-0.398553092924	-0.39032217151	-0.402804487629	-0.404039347859	
161	1.57587145953	7.34317018345	-0.147563915485	0.079268120012	0.0433986965666	0.083278163333	-0.187110406007	-0.172719991013	-0.291912978639	-0.16427303047	-0.235257402006	0.246111429366	-0.103744279207	-0.286427392843	-0.349385857174	-0.137608093131	0.476004127531	-0.127462638497	-0.342103260909	-0.0907057709264	-0.180671734289	-0.226154553998	-0.207792731111	-0.332091387232	-0.0876464942171	-0.302499838362	-0.224399680341	-0.303147299977	-0.27130151262	-0.310110919198	-0.204243781107	-0.360208645729	-0.345468060148	-0.299906612024	-0.291554347979	-0.362137958861	-0.256610383957	-0.428948439796	-0.261144077688	-0.339904519151	-0.369393479296	-0.347048046577	-0.290712002854	-0.342656957565	-0.385357463335	-0.338379326241	-0.404179376847	-0.248535112162	-0.397394009628	-0.267118463	-0.332804383989	-0.348813350238	-0.356554135989	-0.278010826901	-0.296567638567	-0.364543480471	-0.288880666577	-0.310505093653	-0.314204060765	-0.390756276099	-0.351395544406	-0.338479113178	-0.370029371285	-0.0961325231167	-0.330472936108	-0.424851240071	-0.382892101182	-0.283179827877	-0.28526865982	-0.246148426442	-0.363140498181	-0.269118122141	-0.281050118843	-0.377201911266	-0.339845606662	-0.35979698483	-0.270695178514	-0.408632173688	-0.357967592633	-0.279012690524	-0.306460849789	-0.367318099446	-0.310202482058	-0.289255828508	-0.369981220339	-0.348984762469	-0.40946106559	-0.305683838775	-0.401123621337	-0.285529287967	-0.183071716606	-0.398281848386	-0.19842388767	-0.418404234541	-0.364726872466	-0.411973006302	-0.397643730475	-0.381803295092	-0.365513375902	-0.408375999082	
59	1.93158740244	0.120347799636	7.34317018345	0.097234004678	0.112416027415	0.0900779094504	-0.25486305026	-0.147503351981	0.915868135498	0.125597928261	2.09582514189	-0.192654444431	-0.0407233441754	0.439948342755	-0.107433723897	-0.0267743899384	-0.226044235021	-0.119296836788	0.380272964087	-0.352497583016	-0.200757912812	-0.174619007902	-0.16399607987	-0.0263714812636	-0.298156154396	-0.221984994229	-0.28932850369	-0.336164605122	-0.331287990552	0.618711001745	-0.245905038054	-0.292205640577	-0.160314774631	-0.164615229202	-0.254147126598	-0.412490199437	-0.230506266659	-0.321082120135	-0.25842004262	-0.339229555624	0.265783760555	-0.25741932924	-0.216713388646	-0.288111852751	1.1578990699	0.072762961849	-0.256106032923	-0.314187050854	-0.302554973266	-0.208481095878	-0.342902547551	0.282741851592	-0.123135432612	-0.23774158864	0.0555757037372	-0.178773124242	-0.0828899325435	-0.212772731795	-0.0226615407122	-0.206021925845	0.0894331359147	-0.0759650439861	-0.212578429605	-0.340859919955	-0.254029298145	-0.253676800503	-0.388954774049	-0.25676843134	-0.23736482473	-0.263830087652	-0.19983115593	-0.318901107064	-0.386702550637	-0.405338729112	-0.308671284667	-0.0304742865819	-0.247061297048	-0.275395411123	0.00459790215448	-0.270669393764	-0.3319498094	0.171402912902	-0.198664555911	-0.234483754531	-0.187014531115	-0.305127732863	-0.400947498617	-0.25019412487	0.0084927836326	-0.275645075095	-0.386989777499	0.0883933945437	-0.352075707905	-0.239662144594	-0.100432177304	-0.216273011801	-0.436200557659	-0.270340625877	-0.4382177524	-0.0481141827349	
2290	2.59859999558	0.837788984515	0.255823170779	7.34317018345	1.73949813439	1.28951567579	-0.247353955806	-0.21726285438	0.157572527912	-0.0135859126908	0.138485602183	-0.21950000075	1.07200815993	0.0952187716158	-0.370012404165	0.814532327887	-0.251221954912	0.903811462766	-0.000933479381961	-0.352390934944	0.563459548047	0.562412836499	0.491089087866	-0.240691708756	-0.2574487321	0.176548409939	-0.00399825708269	-0.250808387796	-0.269608151273	-0.107565856696	0.522107401636	-0.308602292165	-0.1179488479	-0.148164595693	0.299869339479	-0.42420189121	0.373717958151	-0.339257639329	-0.236639492238	-0.295930880752	-0.21224470374	-0.287226985523	0.342143881832	-0.0591290856041	-0.263199772532	-0.0889182639617	-0.430788297323	-0.0929572337443	-0.422578170206	0.198227492535	-0.230101877928	-0.162786065989	-0.165829936334	0.367997930625	0.00338567670413	-0.298290546025	0.0350300732451	-0.100767286085	-0.0750998190834	-0.334903980361	-0.148452265521	-0.0456442950771	-0.245027393503	-0.315486754043	-0.247378319077	-0.429346937986	-1.26272164909	0.380854930639	0.159649568123	0.107015183428	-0.30936305279	0.135503433835	-0.137491992356	-0.443733895445	-0.273923044574	-0.148136248989	0.335450388495	-0.308155179314	-0.131189775894	0.0821236327532	-1.06911429676	-0.191236578044	-0.0404438829082	0.235216657464	-0.202886915693	-0.406781041819	-2.53358810757	0.157495298912	-0.265355700306	0.172616295447	-0.333732227278	-0.219319422096	-0.343368372652	-0.38042543207	-0.183533087788	-0.323317937251	-2.11311100222	-0.284421867228	-0.440165074514	-0.238931415585	
33	2.34036793059	0.779042882688	0.292666150752	1.79160653912	7.34317018345	1.20200220826	-0.384176286686	-0.272259792467	0.193837871614	0.0393038473782	0.172412875486	-0.222431785239	1.10098951985	0.121638759529	-0.360174220373	0.757409043996	-0.289011596992	0.962712070549	0.0380756374971	-0.368293726322	0.736106511398	0.604923702339	0.76056292028	-0.235370129528	-0.264340100401	0.161591539678	0.039458719487	-0.290905625144	-0.3209155133	-0.0709299838224	0.53355862169	-0.316163246267	-0.143222283199	-0.144871938029	0.33175560373	-0.538523750151	0.4399219674	-0.37496399424	-0.214216698077	-0.331818081874	-0.205635527826	-0.266002995323	0.354280119165	-0.11767103814	-0.265644444017	-0.04054259319	-0.419758110145	-0.0381922389854	-0.42031622034	0.223961150376	-0.222645149472	-0.156993681801	-0.170125698342	0.472679777898	0.0445060608061	-0.305336213964	0.149438761647	-0.070996055011	-0.0517118909306	-0.331688240041	-0.151032211103	0.0366204547844	-0.238149049385	-0.324317990628	-0.264164990611	-0.432305383004	-1.46408245287	0.447694249356	0.208754799954	0.204233966432	-0.312798806493	0.180921422075	-0.167268507889	-0.757601437534	-0.287787159815	-0.116016067553	0.449904507361	-0.322647787463	-0.0900955293152	0.0894762610549	-1.40909087527	-0.197108284356	0.00736276370278	0.305396313249	-0.212363854607	-0.43623051216	-3.12212481198	0.218290848448	-0.256510851996	0.13445750995	-0.342349798116	-0.211963743285	-0.355906452719	-0.373951904641	-0.155414438596	-0.321268871091	-3.7364802888	-0.303720427088	-1.71253329079	-0.229962386858	
272	2.41798737478	0.942213718233	0.297399301786	1.41643253643	1.28133013938	7.34317018345	0.259832658661	-0.161544142426	0.147070571434	-0.0367004573007	0.142478917157	-0.188772359678	0.800840729009	0.0755138384025	-0.344649660059	0.576424951936	-0.224248834926	0.769630975146	-0.0160265083222	-0.339151370923	0.407347558834	0.351700448104	0.387524467147	-0.228072641229	-0.274977797791	0.126807732628	-0.0574334219594	-0.252583353513	-0.250475939764	-0.100502302575	0.398864335356	-0.320717208577	-0.168591275579	-0.192607316283	0.147231701677	-0.432010803322	0.289213880497	-0.384634070543	-0.238129070253	-0.299102548818	-0.212773973887	-0.280034746215	0.280230870859	0.0594277797489	-0.248929277395	-0.0863181804546	-0.409034850049	-0.15554174391	-0.433094364287	0.126294567522	-0.231055595638	-0.1720559663	-0.168422631291	0.289420855366	-0.025131536881	-0.294367368808	-0.000603746471075	-0.134931751053	-0.110016624631	-0.349829027309	-0.165515429974	-0.0868948207772	-0.268225271553	-0.315834243845	-0.200437822216	-0.402613843568	-0.484416111019	0.264614620604	0.0817551425586	-0.0298821264725	-0.303568914699	0.0447933970939	-0.0672597453256	-0.491307883731	-0.274007742815	-0.158335221296	0.211751737926	-0.32725694048	-0.139486562121	0.0397359120347	-0.448320145488	-0.185162783993	-0.0817545947832	0.178691053606	-0.2268246932	-0.388834860084	-1.84537854087	0.0547364288216	-0.26614164762	0.158588760496	-0.326570165573	-0.194273253549	-0.34854809532	-0.379915727713	-0.174226881743	-0.332711723251	-0.430169542725	-0.250450712943	-0.354260972646	-0.246923751961	
307	2.62423174978	0.452499318992	-0.0949292030638	-0.164065538034	-0.359375770974	0.483845308876	7.34317018345	-0.246858258082	-0.335093466629	-0.0944055601382	-0.366648535583	-0.114705024926	-0.328669954306	-0.366479536338	-0.314792973119	-0.355628023287	-0.106692359101	-0.279230429426	-0.409375800295	-0.328479867927	-0.425740376538	-0.380965992658	-0.432017905281	-0.301034718518	-0.280767621002	-0.345824006213	-1.40837518453	-0.362485221668	-0.358733579389	-0.398013420604	-0.37260296678	-0.31807922754	-0.307853759194	-0.390060085616	-0.416167526417	-0.411206996279	-0.391971954207	-0.434680199491	-0.352820851193	-0.362954236986	-0.315129628387	-0.367441066899	-0.273392713198	-0.156408346786	-0.307770551424	-0.43056395995	-0.394867822418	-1.12883473161	-0.39045510924	-0.32180394836	-0.432783612178	-0.337648520432	-0.314704450027	-0.367953314502	-0.405538144951	-0.294726078175	-0.396092222536	-0.430100700873	-0.408960339815	-0.361681920322	-0.393312660006	-0.400206308606	-0.398047919453	-0.292250054944	-0.275933070338	-0.388136298539	-0.0866347106738	-0.36608420033	-0.335335307371	-0.438437938977	-0.345347568611	-0.416003445579	-0.38554600084	-0.408798087056	-0.37826317075	-0.431549091186	-0.403064404771	-0.365258989374	-0.430853606508	-0.37274973496	-0.296832214438	-0.314031518578	-0.436433344674	-0.374188696926	-0.320743946767	-0.0417578546461	-0.317793907827	-0.331655438181	-0.413937740062	-0.340057729502	-0.364754567185	-0.397480226838	-0.323402638265	-0.420565793495	-0.442186814805	-0.390059340976	0.230843349841	-0.389016183996	0.0977464002806	-0.419723195987	
172	1.9680022891	0.536321806729	0.120466329718	-0.109735366985	-0.196214880143	-0.0568921888552	-0.239534667948	7.34317018345	-0.16275118331	-0.136759540275	-0.149883155971	-0.081241424123	-0.198122678718	-0.221316076839	0.638145092349	-0.199384386706	-0.136319423454	-0.253482692209	-0.283561259141	-0.304560224429	-0.2666185325	-0.276005666658	-0.301712795917	-0.268186562735	-0.171887131613	-0.357860909181	-0.38162613132	-0.27566564441	1.33581037178	-0.27798133156	-0.321460267589	-0.391128614242	-0.308655756939	-0.243001016084	-0.311434102368	-0.358130572721	-0.318813702184	-0.323317192385	-0.246547062074	0.0881879618575	-0.252956588338	-0.342243734502	-0.323615119954	-0.441820733258	-0.262574936051	-0.324456396467	0.166066605467	-0.446433384862	0.215285378045	-0.284283240884	-0.41333695581	-0.280387276357	-0.314910636213	-0.299776156095	-0.301065655854	-0.317465122133	-0.287628459034	-0.330151424607	-0.314551341467	-0.352461527657	-0.306823748107	-0.302307028573	-0.265832596806	-0.293484083826	-0.351920639839	0.136009936975	-0.380465257401	-0.330021145342	-0.336022920044	-0.330287412267	-0.321181302336	-0.294394182002	-0.340212675089	-0.369258172918	-0.363950920309	-0.324510280341	-0.348756898026	-0.394201294923	-0.354684844119	-0.293640070694	-0.243550715953	-0.307712383086	-0.328467034113	-0.306604187338	-0.340130019274	-0.32323881098	-0.388573007871	-0.313574567284	-0.359159827478	-0.321883879804	-0.325821453303	-0.354589319683	-0.293489949051	-0.0851104174068	-0.372230805572	-0.323855342264	-0.385861399874	-0.210156011716	-0.400281122203	-0.401541919776	
115	2.1237773394	0.0549331548915	1.86553036338	0.348425099581	0.376426597866	0.281283016015	-0.34299931581	-0.191863695843	7.34317018345	0.320218120749	1.08348640291	-0.247130980373	0.234014652183	1.96346592324	-0.0973059624427	0.171559753764	-0.292626983538	0.0622950883361	2.01985935987	-0.390305338117	-0.0391047848039	-0.00725057324407	-0.0187134186907	0.00645225375085	-0.32788456831	-0.148365489558	-0.241557770848	-0.302753994336	-0.350158795574	0.386424810093	-0.119851158368	-0.293037452557	-0.118050529579	-0.0325622450279	-0.121365580173	-0.423049785333	-0.103962077543	-0.338748518091	-0.272766032089	-0.368295052876	0.302710532582	-0.223115302056	-0.136602775397	-0.240335298254	0.335533282347	0.73677531865	-0.25570930818	-0.267647868032	-0.319624165192	-0.119206744271	-0.31726918193	0.415913988596	-0.10498105562	-0.105180097101	0.430040468593	-0.167355815463	0.0683933311799	-0.0906232064535	0.431232942262	-0.205715881141	0.59796839251	0.0436451732259	-0.164126936859	-0.37853492305	-0.202568074834	-0.250283708065	-0.566914379363	-0.124843129552	-0.162431625317	-0.168275869508	-0.172717036264	-0.245007129094	-0.356431149151	-0.41950657444	-0.296456087416	0.551165224744	-0.126155735671	-0.240761480043	0.546456043365	-0.174053910126	-0.372249445628	0.173104114364	-0.0772873593169	-0.1155644168	-0.168417368207	-0.35663713759	-0.445381636267	-0.154031079762	1.38834865835	-0.182645977486	-0.395791914875	0.626438624428	-0.365490327938	-0.218944850217	0.366794487813	-0.158370488536	-1.64587331681	-0.247198395265	-1.54543098836	0.348959214152	
