column	711	161	59	2290	33	272	307	172	115	399	234	101	1145	199	259	717	280	506	727	419	49	173	1112	91	336	1042	6	1154	23	393	
711	nan	0.0667461815201	0.110284136249	0.133544931152	0.110161583099	0.103558457144	0.12897566633	0.0779877623285	0.0760589220594	0.060762052817	0.0634652880815	0.112023819935	0.0903501861555	0.0697189981424	0.0961374401766	0.0880128015378	0.0964424236988	0.0743654920306	0.0536074417064	0.0504448505796	0.0553209845748	0.0699064392354	0.0454987191188	0.0725017092015	0.0654038054777	0.0410723407471	-0.00301387467896	0.0350726746017	0.0274665201733	0.0306032885505	
161	-0.980088742507	nan	-0.115058492722	-0.0133240182411	-0.0239732325939	-0.0115526162674	-0.0811207028429	-0.0696265716431	-0.0527975343803	-0.0597964510627	-0.0375023727045	0.0714181861971	0.0142710768757	-0.0208544198357	-0.0404507236781	0.0243277470059	0.202509448468	0.017652235245	-0.0274363421183	0.0143966351871	0.0203651446813	0.0118428940326	0.011950656927	-0.00681044671037	0.0348895415671	-0.0190848542952	-0.0262624802031	-0.0354043468887	-0.0268861979617	-0.0102536242694	
59	-0.97596250653	-0.687275325074	nan	-0.109699216217	-0.110662675048	-0.119644358919	-0.179777546087	-0.160361999333	0.0258515556	-0.108352379942	0.29297158064	-0.100537247418	-0.0188780292123	0.0131665939268	-0.0622164640889	-0.00497737286689	-0.0663782487817	-0.0208596231079	0.0184807670518	-0.101453579233	-0.0152665765831	-0.0100185218134	-0.0167094458064	-0.00500659533514	-0.0579744902263	-0.0472058819292	-0.095564662656	-0.0839901296873	-0.0874436569366	0.106019410731	
2290	-0.974934241019	-0.675505509786	-0.239447104049	nan	0.019709412689	-0.0288912139938	-0.20207265225	-0.193941069453	-0.101044887098	-0.158587660057	-0.095038199737	-0.12502858448	0.0562207760743	-0.0550109426952	-0.111963631496	0.0525339723936	-0.0866345736339	0.0552314537219	-0.0503667884202	-0.113027002162	0.0412288248399	0.0435473178312	0.0303472337559	-0.0451080611435	-0.0655501479294	-0.0147025720924	-0.0744072379199	-0.0863442561803	-0.0915143073956	-0.0417673953823	
33	-0.97683762323	-0.68364306663	-0.237047839199	0.0236494586937	nan	-0.0418541209496	-0.218483229816	-0.201001728842	-0.0999263805526	-0.153340735453	-0.0934250450707	-0.125044912567	0.0560217545267	-0.0540470723818	-0.111176238927	0.0418155066283	-0.091452308808	0.0586986826763	-0.0482858367195	-0.114802965633	0.0594429414885	0.0454776536797	0.0600957509801	-0.046162872209	-0.0671013050257	-0.0190160782875	-0.0703325036857	-0.0920674476019	-0.0988432700394	-0.0382137142929	
272	-0.972088477465	-0.675093197337	-0.242685361174	-0.0212134738642	-0.0371647912407	nan	-0.139359481893	-0.191042247416	-0.10798468865	-0.164758732202	-0.100504642532	-0.123851991048	0.0261575795878	-0.0617057596695	-0.111571583291	0.0239109501813	-0.086096347437	0.037765923995	-0.0560035243369	-0.113603227819	0.0232261152233	0.0185100865817	0.0173870249857	-0.0466680335401	-0.0693892797698	-0.0255641561948	-0.0822896178439	-0.0882278050905	-0.0905247111306	-0.0439669139893	
307	-0.96820298054	-0.710419951448	-0.284040761417	-0.17987556424	-0.198745015214	-0.126119640202	nan	-0.207879720268	-0.155720966556	-0.17748244718	-0.151523932693	-0.126547536295	-0.0766339427898	-0.107335290231	-0.115386171435	-0.0652629456272	-0.0819498365338	-0.0636148259457	-0.0960831292671	-0.11690607521	-0.0555329855253	-0.0515100126409	-0.0623060365323	-0.0597010262674	-0.0752460856209	-0.0800197148436	-0.130533641183	-0.104407622159	-0.107128928598	-0.075591799563	
172	-0.970911569175	-0.712065767855	-0.274780148686	-0.180150288565	-0.190024029847	-0.184501914301	-0.2176441541	nan	-0.146109495205	-0.184893202366	-0.137427955128	-0.1270613431	-0.0695188160855	-0.098496295667	-0.0366683902647	-0.0553701793525	-0.0865330288435	-0.0635470451089	-0.0879094403692	-0.11635698573	-0.0440345471757	-0.044416436286	-0.0529816051605	-0.0593358003183	-0.0678583873262	-0.0831179627381	-0.120842601439	-0.0976857615052	0.0833582731399	-0.0671504278569	
115	-0.976006600419	-0.759602544837	-0.136580920532	-0.148450585738	-0.150788071733	-0.162109446749	-0.224321935884	-0.205280307021	nan	-0.146043134526	-0.0343517092499	-0.13868618678	-0.0370835487459	0.114264543421	-0.0990357711945	-0.0271713913637	-0.0977347122609	-0.0408966221712	0.140998924132	-0.12276113711	-0.0274550541447	-0.0228887877071	-0.0320425249792	-0.035237493238	-0.080980206894	-0.0660127234007	-0.11141909474	-0.100198079901	-0.107342768428	-0.00951092350474	
